Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Antiguitat,Nombre_motos
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,5 anys,49
2015,7,Horta-Guinardó,40,Montbau,5 anys,32
2015,7,Horta-Guinardó,41,la Vall d'Hebron,5 anys,28
2015,7,Horta-Guinardó,42,la Clota,5 anys,5
2015,7,Horta-Guinardó,43,Horta,5 anys,202
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5 anys,161
2015,8,Nou Barris,45,Porta,5 anys,156
2015,8,Nou Barris,46,el Turó de la Peira,5 anys,86
2015,8,Nou Barris,47,Can Peguera,5 anys,11
2015,8,Nou Barris,48,la Guineueta,5 anys,76
2015,8,Nou Barris,49,Canyelles,5 anys,42
2015,8,Nou Barris,50,les Roquetes,5 anys,68
2015,8,Nou Barris,51,Verdun,5 anys,49
2015,8,Nou Barris,52,la Prosperitat,5 anys,134
2015,8,Nou Barris,53,la Trinitat Nova,5 anys,18
2015,8,Nou Barris,54,Torre Baró,5 anys,8
2015,8,Nou Barris,55,Ciutat Meridiana,5 anys,28
2015,8,Nou Barris,56,Vallbona,5 anys,4
2015,9,Sant Andreu,57,la Trinitat Vella,5 anys,25
2015,9,Sant Andreu,58,Baró de Viver,5 anys,14
2015,9,Sant Andreu,59,el Bon Pastor,5 anys,55
2015,9,Sant Andreu,60,Sant Andreu,5 anys,381
2015,9,Sant Andreu,61,la Sagrera,5 anys,180
2015,9,Sant Andreu,62,el Congrés i els Indians,5 anys,96
2015,9,Sant Andreu,63,Navas,5 anys,171
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,5 anys,235
2015,10,Sant Martí,65,el Clot,5 anys,198
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,5 anys,128
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,5 anys,98
2015,10,Sant Martí,68,el Poblenou,5 anys,265
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,5 anys,110
2015,10,Sant Martí,70,el Besòs i el Maresme,5 anys,79
2015,10,Sant Martí,71,Provençals del Poblenou,5 anys,153
2015,10,Sant Martí,72,Sant Martí de Provençals,5 anys,136
2015,10,Sant Martí,73,la Verneda i la Pau,5 anys,146
2015,99,No consta,99,No consta,5 anys,2
2015,1,Ciutat Vella,1,el Raval,6 anys,128
2015,1,Ciutat Vella,2,el Barri Gòtic,6 anys,329
2015,1,Ciutat Vella,3,la Barceloneta,6 anys,88
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6 anys,118
2015,2,Eixample,5,el Fort Pienc,6 anys,212
2015,2,Eixample,6,la Sagrada Família,6 anys,351
2015,2,Eixample,7,la Dreta de l'Eixample,6 anys,439
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,6 anys,336
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,6 anys,473
2015,2,Eixample,10,Sant Antoni,6 anys,225
2015,3,Sants-Montjuïc,11,el Poble Sec,6 anys,220
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6 anys,44
2015,3,Sants-Montjuïc,13,la Marina de Port,6 anys,184
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,6 anys,62
2015,3,Sants-Montjuïc,15,Hostafrancs,6 anys,78
2015,3,Sants-Montjuïc,16,la Bordeta,6 anys,134
2015,3,Sants-Montjuïc,17,Sants - Badal,6 anys,111
2015,3,Sants-Montjuïc,18,Sants,6 anys,295
2015,4,Les Corts,19,les Corts,6 anys,405
2015,4,Les Corts,20,la Maternitat i Sant Ramon,6 anys,208
2015,4,Les Corts,21,Pedralbes,6 anys,156
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",6 anys,31
2015,5,Sarrià-Sant Gervasi,23,Sarrià,6 anys,277
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,6 anys,212
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,6 anys,315
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,6 anys,590
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,6 anys,319
2015,6,Gràcia,28,Vallcarca i els Penitents,6 anys,140
2015,6,Gràcia,29,el Coll,6 anys,71
2015,6,Gràcia,30,la Salut,6 anys,128
2015,6,Gràcia,31,la Vila de Gràcia,6 anys,403
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6 anys,302
2015,7,Horta-Guinardó,33,el Baix Guinardó,6 anys,200
2015,7,Horta-Guinardó,34,Can Baró,6 anys,98
2015,7,Horta-Guinardó,35,el Guinardó,6 anys,266
2015,7,Horta-Guinardó,36,la Font d'en Fargues,6 anys,103
2015,7,Horta-Guinardó,37,el Carmel,6 anys,219
2015,7,Horta-Guinardó,38,la Teixonera,6 anys,95
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,6 anys,38
2015,7,Horta-Guinardó,40,Montbau,6 anys,33
2015,7,Horta-Guinardó,41,la Vall d'Hebron,6 anys,49
2015,7,Horta-Guinardó,42,la Clota,6 anys,9
2015,7,Horta-Guinardó,43,Horta,6 anys,205
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6 anys,129
2015,8,Nou Barris,45,Porta,6 anys,110
2015,8,Nou Barris,46,el Turó de la Peira,6 anys,65
2015,8,Nou Barris,47,Can Peguera,6 anys,9
2015,8,Nou Barris,48,la Guineueta,6 anys,82
2015,8,Nou Barris,49,Canyelles,6 anys,32
2015,8,Nou Barris,50,les Roquetes,6 anys,58
2015,8,Nou Barris,51,Verdun,6 anys,40
2015,8,Nou Barris,52,la Prosperitat,6 anys,134
2015,8,Nou Barris,53,la Trinitat Nova,6 anys,28
2015,8,Nou Barris,54,Torre Baró,6 anys,9
2015,8,Nou Barris,55,Ciutat Meridiana,6 anys,27
2015,8,Nou Barris,56,Vallbona,6 anys,7
2015,9,Sant Andreu,57,la Trinitat Vella,6 anys,26
2015,9,Sant Andreu,58,Baró de Viver,6 anys,6
2015,9,Sant Andreu,59,el Bon Pastor,6 anys,60
2015,9,Sant Andreu,60,Sant Andreu,6 anys,346
2015,9,Sant Andreu,61,la Sagrera,6 anys,161
2015,9,Sant Andreu,62,el Congrés i els Indians,6 anys,79
2015,9,Sant Andreu,63,Navas,6 anys,147
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,6 anys,253
2015,10,Sant Martí,65,el Clot,6 anys,188
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,6 anys,100
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,6 anys,82
2015,10,Sant Martí,68,el Poblenou,6 anys,201
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,6 anys,96
2015,10,Sant Martí,70,el Besòs i el Maresme,6 anys,80
2015,10,Sant Martí,71,Provençals del Poblenou,6 anys,131
2015,10,Sant Martí,72,Sant Martí de Provençals,6 anys,152
2015,10,Sant Martí,73,la Verneda i la Pau,6 anys,146
2015,99,No consta,99,No consta,6 anys,3
2015,1,Ciutat Vella,1,el Raval,7 anys,164
2015,1,Ciutat Vella,2,el Barri Gòtic,7 anys,352
2015,1,Ciutat Vella,3,la Barceloneta,7 anys,128
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7 anys,149
2015,2,Eixample,5,el Fort Pienc,7 anys,256
2015,2,Eixample,6,la Sagrada Família,7 anys,421
2015,2,Eixample,7,la Dreta de l'Eixample,7 anys,532
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,7 anys,447
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,7 anys,553
2015,2,Eixample,10,Sant Antoni,7 anys,315
2015,3,Sants-Montjuïc,11,el Poble Sec,7 anys,250
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,7 anys,45
2015,3,Sants-Montjuïc,13,la Marina de Port,7 anys,229
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,7 anys,103
2015,3,Sants-Montjuïc,15,Hostafrancs,7 anys,143
2015,3,Sants-Montjuïc,16,la Bordeta,7 anys,171
2015,3,Sants-Montjuïc,17,Sants - Badal,7 anys,171
2015,3,Sants-Montjuïc,18,Sants,7 anys,302
2015,4,Les Corts,19,les Corts,7 anys,511
2015,4,Les Corts,20,la Maternitat i Sant Ramon,7 anys,251
2015,4,Les Corts,21,Pedralbes,7 anys,167
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",7 anys,54
2015,5,Sarrià-Sant Gervasi,23,Sarrià,7 anys,324
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,7 anys,254
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,7 anys,412
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,7 anys,799
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,7 anys,389
2015,6,Gràcia,28,Vallcarca i els Penitents,7 anys,190
2015,6,Gràcia,29,el Coll,7 anys,94
2015,6,Gràcia,30,la Salut,7 anys,142
2015,6,Gràcia,31,la Vila de Gràcia,7 anys,493
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,7 anys,345
2015,7,Horta-Guinardó,33,el Baix Guinardó,7 anys,220
2015,7,Horta-Guinardó,34,Can Baró,7 anys,101
2015,7,Horta-Guinardó,35,el Guinardó,7 anys,294
2015,7,Horta-Guinardó,36,la Font d'en Fargues,7 anys,142
2015,7,Horta-Guinardó,37,el Carmel,7 anys,282
2015,7,Horta-Guinardó,38,la Teixonera,7 anys,91
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,7 anys,64
2015,7,Horta-Guinardó,40,Montbau,7 anys,37
2015,7,Horta-Guinardó,41,la Vall d'Hebron,7 anys,55
2015,7,Horta-Guinardó,42,la Clota,7 anys,4
2015,7,Horta-Guinardó,43,Horta,7 anys,209
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7 anys,188
2015,8,Nou Barris,45,Porta,7 anys,158
2015,8,Nou Barris,46,el Turó de la Peira,7 anys,82
2015,8,Nou Barris,47,Can Peguera,7 anys,16
2015,8,Nou Barris,48,la Guineueta,7 anys,106
2015,8,Nou Barris,49,Canyelles,7 anys,56
2015,8,Nou Barris,50,les Roquetes,7 anys,78
2015,8,Nou Barris,51,Verdun,7 anys,65
2015,8,Nou Barris,52,la Prosperitat,7 anys,173
2015,8,Nou Barris,53,la Trinitat Nova,7 anys,28
2015,8,Nou Barris,54,Torre Baró,7 anys,11
2015,8,Nou Barris,55,Ciutat Meridiana,7 anys,31
2015,8,Nou Barris,56,Vallbona,7 anys,9
2015,9,Sant Andreu,57,la Trinitat Vella,7 anys,61
2015,9,Sant Andreu,58,Baró de Viver,7 anys,19
2015,9,Sant Andreu,59,el Bon Pastor,7 anys,83
2015,9,Sant Andreu,60,Sant Andreu,7 anys,394
2015,9,Sant Andreu,61,la Sagrera,7 anys,187
2015,9,Sant Andreu,62,el Congrés i els Indians,7 anys,103
2015,9,Sant Andreu,63,Navas,7 anys,178
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,7 anys,310
2015,10,Sant Martí,65,el Clot,7 anys,221
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,7 anys,118
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,7 anys,95
2015,10,Sant Martí,68,el Poblenou,7 anys,231
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,7 anys,116
2015,10,Sant Martí,70,el Besòs i el Maresme,7 anys,99
2015,10,Sant Martí,71,Provençals del Poblenou,7 anys,139
2015,10,Sant Martí,72,Sant Martí de Provençals,7 anys,148
2015,10,Sant Martí,73,la Verneda i la Pau,7 anys,171
2015,99,No consta,99,No consta,7 anys,7
2015,1,Ciutat Vella,1,el Raval,8 anys,234
2015,1,Ciutat Vella,2,el Barri Gòtic,8 anys,550
2015,1,Ciutat Vella,3,la Barceloneta,8 anys,168
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8 anys,194
2015,2,Eixample,5,el Fort Pienc,8 anys,307
2015,2,Eixample,6,la Sagrada Família,8 anys,493
2015,2,Eixample,7,la Dreta de l'Eixample,8 anys,614
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8 anys,495
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,8 anys,683
2015,2,Eixample,10,Sant Antoni,8 anys,375
2015,3,Sants-Montjuïc,11,el Poble Sec,8 anys,302
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8 anys,28
2015,3,Sants-Montjuïc,13,la Marina de Port,8 anys,259
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,8 anys,112
2015,3,Sants-Montjuïc,15,Hostafrancs,8 anys,134
2015,3,Sants-Montjuïc,16,la Bordeta,8 anys,168
2015,3,Sants-Montjuïc,17,Sants - Badal,8 anys,242
2015,3,Sants-Montjuïc,18,Sants,8 anys,390
2015,4,Les Corts,19,les Corts,8 anys,604
2015,4,Les Corts,20,la Maternitat i Sant Ramon,8 anys,318
2015,4,Les Corts,21,Pedralbes,8 anys,212
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8 anys,71
2015,5,Sarrià-Sant Gervasi,23,Sarrià,8 anys,412
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,8 anys,320
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8 anys,433
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8 anys,909
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8 anys,456
2015,6,Gràcia,28,Vallcarca i els Penitents,8 anys,206
2015,6,Gràcia,29,el Coll,8 anys,105
2015,6,Gràcia,30,la Salut,8 anys,184
2015,6,Gràcia,31,la Vila de Gràcia,8 anys,520
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8 anys,485
2015,7,Horta-Guinardó,33,el Baix Guinardó,8 anys,249
2015,7,Horta-Guinardó,34,Can Baró,8 anys,119
2015,7,Horta-Guinardó,35,el Guinardó,8 anys,348
2015,7,Horta-Guinardó,36,la Font d'en Fargues,8 anys,140
2015,7,Horta-Guinardó,37,el Carmel,8 anys,384
2015,7,Horta-Guinardó,38,la Teixonera,8 anys,124
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,8 anys,76
2015,7,Horta-Guinardó,40,Montbau,8 anys,36
2015,7,Horta-Guinardó,41,la Vall d'Hebron,8 anys,48
2015,7,Horta-Guinardó,42,la Clota,8 anys,7
2015,7,Horta-Guinardó,43,Horta,8 anys,264
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8 anys,184
2015,8,Nou Barris,45,Porta,8 anys,181
2015,8,Nou Barris,46,el Turó de la Peira,8 anys,84
2015,8,Nou Barris,47,Can Peguera,8 anys,17
2015,8,Nou Barris,48,la Guineueta,8 anys,113
2015,8,Nou Barris,49,Canyelles,8 anys,50
2015,8,Nou Barris,50,les Roquetes,8 anys,98
2015,8,Nou Barris,51,Verdun,8 anys,74
2015,8,Nou Barris,52,la Prosperitat,8 anys,206
2015,8,Nou Barris,53,la Trinitat Nova,8 anys,48
2015,8,Nou Barris,54,Torre Baró,8 anys,15
2015,8,Nou Barris,55,Ciutat Meridiana,8 anys,61
2015,8,Nou Barris,56,Vallbona,8 anys,12
2015,9,Sant Andreu,57,la Trinitat Vella,8 anys,74
2015,9,Sant Andreu,58,Baró de Viver,8 anys,17
2015,9,Sant Andreu,59,el Bon Pastor,8 anys,103
2015,9,Sant Andreu,60,Sant Andreu,8 anys,548
2015,9,Sant Andreu,61,la Sagrera,8 anys,245
2015,9,Sant Andreu,62,el Congrés i els Indians,8 anys,140
2015,9,Sant Andreu,63,Navas,8 anys,201
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,8 anys,360
2015,10,Sant Martí,65,el Clot,8 anys,256
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8 anys,172
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,8 anys,127
2015,10,Sant Martí,68,el Poblenou,8 anys,291
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8 anys,148
2015,10,Sant Martí,70,el Besòs i el Maresme,8 anys,129
2015,10,Sant Martí,71,Provençals del Poblenou,8 anys,192
2015,10,Sant Martí,72,Sant Martí de Provençals,8 anys,206
2015,10,Sant Martí,73,la Verneda i la Pau,8 anys,237
2015,99,No consta,99,No consta,8 anys,12
2015,1,Ciutat Vella,1,el Raval,9 anys,239
2015,1,Ciutat Vella,2,el Barri Gòtic,9 anys,257
2015,1,Ciutat Vella,3,la Barceloneta,9 anys,159
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9 anys,152
2015,2,Eixample,5,el Fort Pienc,9 anys,356
2015,2,Eixample,6,la Sagrada Família,9 anys,532
2015,2,Eixample,7,la Dreta de l'Eixample,9 anys,595
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,9 anys,484
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,9 anys,629
2015,2,Eixample,10,Sant Antoni,9 anys,345
2015,3,Sants-Montjuïc,11,el Poble Sec,9 anys,313
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,9 anys,39
2015,3,Sants-Montjuïc,13,la Marina de Port,9 anys,286
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,9 anys,116
2015,3,Sants-Montjuïc,15,Hostafrancs,9 anys,131
2015,3,Sants-Montjuïc,16,la Bordeta,9 anys,190
2015,3,Sants-Montjuïc,17,Sants - Badal,9 anys,216
2015,3,Sants-Montjuïc,18,Sants,9 anys,413
2015,4,Les Corts,19,les Corts,9 anys,605
2015,4,Les Corts,20,la Maternitat i Sant Ramon,9 anys,311
2015,4,Les Corts,21,Pedralbes,9 anys,206
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",9 anys,63
2015,5,Sarrià-Sant Gervasi,23,Sarrià,9 anys,383
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,9 anys,292
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,9 anys,430
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,9 anys,865
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,9 anys,468
2015,6,Gràcia,28,Vallcarca i els Penitents,9 anys,205
2015,6,Gràcia,29,el Coll,9 anys,93
2015,6,Gràcia,30,la Salut,9 anys,182
2015,6,Gràcia,31,la Vila de Gràcia,9 anys,546
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,9 anys,410
2015,7,Horta-Guinardó,33,el Baix Guinardó,9 anys,282
2015,7,Horta-Guinardó,34,Can Baró,9 anys,123
2015,7,Horta-Guinardó,35,el Guinardó,9 anys,395
2015,7,Horta-Guinardó,36,la Font d'en Fargues,9 anys,140
2015,7,Horta-Guinardó,37,el Carmel,9 anys,367
2015,7,Horta-Guinardó,38,la Teixonera,9 anys,137
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,9 anys,68
2015,7,Horta-Guinardó,40,Montbau,9 anys,42
2015,7,Horta-Guinardó,41,la Vall d'Hebron,9 anys,42
2015,7,Horta-Guinardó,42,la Clota,9 anys,12
2015,7,Horta-Guinardó,43,Horta,9 anys,258
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9 anys,230
2015,8,Nou Barris,45,Porta,9 anys,159
2015,8,Nou Barris,46,el Turó de la Peira,9 anys,113
2015,8,Nou Barris,47,Can Peguera,9 anys,21
2015,8,Nou Barris,48,la Guineueta,9 anys,132
2015,8,Nou Barris,49,Canyelles,9 anys,51
2015,8,Nou Barris,50,les Roquetes,9 anys,111
2015,8,Nou Barris,51,Verdun,9 anys,69
2015,8,Nou Barris,52,la Prosperitat,9 anys,213
2015,8,Nou Barris,53,la Trinitat Nova,9 anys,46
2015,8,Nou Barris,54,Torre Baró,9 anys,22
2015,8,Nou Barris,55,Ciutat Meridiana,9 anys,45
2015,8,Nou Barris,56,Vallbona,9 anys,14
2015,9,Sant Andreu,57,la Trinitat Vella,9 anys,67
2015,9,Sant Andreu,58,Baró de Viver,9 anys,26
2015,9,Sant Andreu,59,el Bon Pastor,9 anys,85
2015,9,Sant Andreu,60,Sant Andreu,9 anys,501
2015,9,Sant Andreu,61,la Sagrera,9 anys,242
2015,9,Sant Andreu,62,el Congrés i els Indians,9 anys,125
2015,9,Sant Andreu,63,Navas,9 anys,217
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,9 anys,372
2015,10,Sant Martí,65,el Clot,9 anys,262
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,9 anys,166
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,9 anys,99
2015,10,Sant Martí,68,el Poblenou,9 anys,327
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,9 anys,116
2015,10,Sant Martí,70,el Besòs i el Maresme,9 anys,107
2015,10,Sant Martí,71,Provençals del Poblenou,9 anys,161
2015,10,Sant Martí,72,Sant Martí de Provençals,9 anys,225
2015,10,Sant Martí,73,la Verneda i la Pau,9 anys,216
2015,99,No consta,99,No consta,9 anys,8
2015,1,Ciutat Vella,1,el Raval,10 anys,194
2015,1,Ciutat Vella,2,el Barri Gòtic,10 anys,229
2015,1,Ciutat Vella,3,la Barceloneta,10 anys,122
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10 anys,161
2015,2,Eixample,5,el Fort Pienc,10 anys,252
2015,2,Eixample,6,la Sagrada Família,10 anys,414
2015,2,Eixample,7,la Dreta de l'Eixample,10 anys,554
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,10 anys,446
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,10 anys,564
2015,2,Eixample,10,Sant Antoni,10 anys,322
2015,3,Sants-Montjuïc,11,el Poble Sec,10 anys,259
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,10 anys,32
2015,3,Sants-Montjuïc,13,la Marina de Port,10 anys,225
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,10 anys,76
2015,3,Sants-Montjuïc,15,Hostafrancs,10 anys,118
2015,3,Sants-Montjuïc,16,la Bordeta,10 anys,141
2015,3,Sants-Montjuïc,17,Sants - Badal,10 anys,200
2015,3,Sants-Montjuïc,18,Sants,10 anys,341
2015,4,Les Corts,19,les Corts,10 anys,523
2015,4,Les Corts,20,la Maternitat i Sant Ramon,10 anys,288
2015,4,Les Corts,21,Pedralbes,10 anys,192
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",10 anys,54
2015,5,Sarrià-Sant Gervasi,23,Sarrià,10 anys,361
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,10 anys,275
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,10 anys,414
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,10 anys,769
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,10 anys,422
2015,6,Gràcia,28,Vallcarca i els Penitents,10 anys,181
2015,6,Gràcia,29,el Coll,10 anys,74
2015,6,Gràcia,30,la Salut,10 anys,146
2015,6,Gràcia,31,la Vila de Gràcia,10 anys,504
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,10 anys,340
2015,7,Horta-Guinardó,33,el Baix Guinardó,10 anys,261
2015,7,Horta-Guinardó,34,Can Baró,10 anys,96
2015,7,Horta-Guinardó,35,el Guinardó,10 anys,337
2015,7,Horta-Guinardó,36,la Font d'en Fargues,10 anys,145
2015,7,Horta-Guinardó,37,el Carmel,10 anys,310
2015,7,Horta-Guinardó,38,la Teixonera,10 anys,105
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,10 anys,59
2015,7,Horta-Guinardó,40,Montbau,10 anys,27
2015,7,Horta-Guinardó,41,la Vall d'Hebron,10 anys,32
2015,7,Horta-Guinardó,42,la Clota,10 anys,4
2015,7,Horta-Guinardó,43,Horta,10 anys,238
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10 anys,175
2015,8,Nou Barris,45,Porta,10 anys,154
2015,8,Nou Barris,46,el Turó de la Peira,10 anys,87
2015,8,Nou Barris,47,Can Peguera,10 anys,20
2015,8,Nou Barris,48,la Guineueta,10 anys,93
2015,8,Nou Barris,49,Canyelles,10 anys,55
2015,8,Nou Barris,50,les Roquetes,10 anys,86
2015,8,Nou Barris,51,Verdun,10 anys,79
2015,8,Nou Barris,52,la Prosperitat,10 anys,168
2015,8,Nou Barris,53,la Trinitat Nova,10 anys,29
2015,8,Nou Barris,54,Torre Baró,10 anys,19
2015,8,Nou Barris,55,Ciutat Meridiana,10 anys,33
2015,8,Nou Barris,56,Vallbona,10 anys,7
2015,9,Sant Andreu,57,la Trinitat Vella,10 anys,50
2015,9,Sant Andreu,58,Baró de Viver,10 anys,25
2015,9,Sant Andreu,59,el Bon Pastor,10 anys,85
2015,9,Sant Andreu,60,Sant Andreu,10 anys,448
2015,9,Sant Andreu,61,la Sagrera,10 anys,214
2015,9,Sant Andreu,62,el Congrés i els Indians,10 anys,89
2015,9,Sant Andreu,63,Navas,10 anys,160
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,10 anys,327
2015,10,Sant Martí,65,el Clot,10 anys,225
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10 anys,122
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,10 anys,80
2015,10,Sant Martí,68,el Poblenou,10 anys,304
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10 anys,100
2015,10,Sant Martí,70,el Besòs i el Maresme,10 anys,107
2015,10,Sant Martí,71,Provençals del Poblenou,10 anys,155
2015,10,Sant Martí,72,Sant Martí de Provençals,10 anys,163
2015,10,Sant Martí,73,la Verneda i la Pau,10 anys,161
2015,99,No consta,99,No consta,10 anys,9
2015,1,Ciutat Vella,1,el Raval,D'11 a 20 anys,613
2015,1,Ciutat Vella,2,el Barri Gòtic,D'11 a 20 anys,675
2015,1,Ciutat Vella,3,la Barceloneta,D'11 a 20 anys,294
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",D'11 a 20 anys,501
2015,2,Eixample,5,el Fort Pienc,D'11 a 20 anys,802
2015,2,Eixample,6,la Sagrada Família,D'11 a 20 anys,1283
2015,2,Eixample,7,la Dreta de l'Eixample,D'11 a 20 anys,1819
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,D'11 a 20 anys,1632
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,D'11 a 20 anys,1774
2015,2,Eixample,10,Sant Antoni,D'11 a 20 anys,979
2015,3,Sants-Montjuïc,11,el Poble Sec,D'11 a 20 anys,846
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,D'11 a 20 anys,48
2015,3,Sants-Montjuïc,13,la Marina de Port,D'11 a 20 anys,551
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,D'11 a 20 anys,300
2015,3,Sants-Montjuïc,15,Hostafrancs,D'11 a 20 anys,360
2015,3,Sants-Montjuïc,16,la Bordeta,D'11 a 20 anys,421
2015,3,Sants-Montjuïc,17,Sants - Badal,D'11 a 20 anys,529
2015,3,Sants-Montjuïc,18,Sants,D'11 a 20 anys,1007
2015,4,Les Corts,19,les Corts,D'11 a 20 anys,1574
2015,4,Les Corts,20,la Maternitat i Sant Ramon,D'11 a 20 anys,845
2015,4,Les Corts,21,Pedralbes,D'11 a 20 anys,729
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",D'11 a 20 anys,213
